10865,Chartreuse verte,Beverages,18,80,QUICK-Stop,Cunewalde,Germany,4/3/2016
10866,Chang,Beverages,19,21,Berglunds snabbköp,Luleå,Sweden,5/3/2016
10866,Guaraná Fantástica,Beverages,"4,5",6,Berglunds snabbköp,Luleå,Sweden,5/3/2016
10866,Nord-Ost Matjeshering,Seafood,"25,89",40,Berglunds snabbköp,Luleå,Sweden,5/3/2016
10867,Perth Pasties,Meat/Poultry,"32,8",3,Lonesome Pine Restaurant,Portland,USA,5/3/2016
10868,Gumbär Gummibärchen,Confections,"31,23",20,Queen Cozinha,São Paulo,Brazil,6/3/2016
10868,Steeleye Stout,Beverages,18,30,Queen Cozinha,São Paulo,Brazil,6/3/2016
10868,Maxilaku,Confections,20,42,Queen Cozinha,São Paulo,Brazil,6/3/2016
10869,Tunnbröd,Grains/Cereals,9,50,Seven Seas Imports,London,UK,6/3/2016
10869,Scottish Longbreads,Confections,"12,5",20,Seven Seas Imports,London,UK,6/3/2016
10869,Queso Cabrales,Dairy Products,21,10,Seven Seas Imports,London,UK,6/3/2016
10869,Chai,Beverages,18,40,Seven Seas Imports,London,UK,6/3/2016
10870,Manjimup Dried Apples,Produce,53,2,Wolski  Zajazd,Warszawa,Poland,6/3/2016
10870,Steeleye Stout,Beverages,18,3,Wolski  Zajazd,Warszawa,Poland,6/3/2016
10871,Grandma's Boysenberry Spread,Condiments,25,50,Bon app',Marseille,France,7/3/2016
10871,Pavlova,Confections,"17,45",12,Bon app',Marseille,France,7/3/2016
10871,Alice Mutton,Meat/Poultry,39,16,Bon app',Marseille,France,7/3/2016
10872,Tarte au sucre,Confections,"49,3",20,Godos Cocina Típica,Sevilla,Spain,7/3/2016
10872,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",15,Godos Cocina Típica,Sevilla,Spain,7/3/2016
10872,Pâté chinois,Meat/Poultry,24,10,Godos Cocina Típica,Sevilla,Spain,7/3/2016
10872,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05",21,Godos Cocina Típica,Sevilla,Spain,7/3/2016
10873,Sir Rodney's Scones,Confections,10,20,Wilman Kala,Helsinki,Finland,8/3/2016
10873,Rössle Sauerkraut,Produce,"45,6",3,Wilman Kala,Helsinki,Finland,8/3/2016
10874,Ikura,Seafood,31,10,Godos Cocina Típica,Sevilla,Spain,8/3/2016
10875,Teatime Chocolate Biscuits,Confections,"9,2",25,Berglunds snabbköp,Luleå,Sweden,8/3/2016
10875,Zaanse koeken,Confections,"9,5",21,Berglunds snabbköp,Luleå,Sweden,8/3/2016
10875,Maxilaku,Confections,20,15,Berglunds snabbköp,Luleå,Sweden,8/3/2016
10876,Spegesild,Seafood,12,21,Bon app',Marseille,France,11/3/2016
10876,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",20,Bon app',Marseille,France,11/3/2016
10877,Pavlova,Confections,"17,45",30,Ricardo Adocicados,Rio de Janeiro,Brazil,11/3/2016
10877,Carnarvon Tigers,Seafood,"62,5",25,Ricardo Adocicados,Rio de Janeiro,Brazil,11/3/2016
10878,Sir Rodney's Marmalade,Confections,81,20,QUICK-Stop,Cunewalde,Germany,12/3/2016
10879,Boston Crab Meat,Seafood,"18,4",12,Wilman Kala,Helsinki,Finland,12/3/2016
10879,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05",10,Wilman Kala,Helsinki,Finland,12/3/2016
10879,Lakkalikööri,Beverages,18,10,Wilman Kala,Helsinki,Finland,12/3/2016
10880,Tunnbröd,Grains/Cereals,9,30,Folk och fä HB,Bräcke,Sweden,12/3/2016
10880,Sirop d'érable,Condiments,"28,5",30,Folk och fä HB,Bräcke,Sweden,12/3/2016
10880,Outback Lager,Beverages,15,50,Folk och fä HB,Bräcke,Sweden,12/3/2016
10881,Röd Kaviar,Seafood,15,10,Cactus Comidas para llevar,Buenos Aires,Argentina,13/3/2016
10882,Singaporean Hokkien Fried Mee,Grains/Cereals,14,25,Save-a-lot Markets,Boise,USA,13/3/2016
10882,Maxilaku,Confections,20,20,Save-a-lot Markets,Boise,USA,13/3/2016
10882,Tourtière,Meat/Poultry,"7,45",32,Save-a-lot Markets,Boise,USA,13/3/2016
10883,Guaraná Fantástica,Beverages,"4,5",8,Lonesome Pine Restaurant,Portland,USA,14/3/2016
10884,Gnocchi di nonna Alice,Grains/Cereals,38,21,Let's Stop N Shop,San Francisco,USA,14/3/2016
10884,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05",12,Let's Stop N Shop,San Francisco,USA,14/3/2016
10884,Sir Rodney's Scones,Confections,10,40,Let's Stop N Shop,San Francisco,USA,14/3/2016
10885,Chang,Beverages,19,20,Suprêmes délices,Charleroi,Belgium,14/3/2016
10885,Guaraná Fantástica,Beverages,"4,5",12,Suprêmes délices,Charleroi,Belgium,14/3/2016
10885,Outback Lager,Beverages,15,30,Suprêmes délices,Charleroi,Belgium,14/3/2016
10885,Original Frankfurter grüne Soße,Condiments,13,25,Suprêmes délices,Charleroi,Belgium,14/3/2016
10886,Original Frankfurter grüne Soße,Condiments,13,40,Hanari Carnes,Rio de Janeiro,Brazil,15/3/2016
10886,Ikura,Seafood,31,70,Hanari Carnes,Rio de Janeiro,Brazil,15/3/2016
10886,Gorgonzola Telino,Dairy Products,"12,5",35,Hanari Carnes,Rio de Janeiro,Brazil,15/3/2016
10887,NuNuCa Nuß-Nougat-Creme,Confections,14,5,Galería del gastrónomo,Barcelona,Spain,15/3/2016
10888,Scottish Longbreads,Confections,"12,5",18,Godos Cocina Típica,Sevilla,Spain,18/3/2016
10888,Chang,Beverages,19,20,Godos Cocina Típica,Sevilla,Spain,18/3/2016
10889,Queso Cabrales,Dairy Products,21,40,Rattlesnake Canyon Grocery,Albuquerque,USA,18/3/2016
10889,Côte de Blaye,Beverages,"263,5",40,Rattlesnake Canyon Grocery,Albuquerque,USA,18/3/2016
10890,Alice Mutton,Meat/Poultry,39,15,Du monde entier,Nantes,France,18/3/2016
10890,Sasquatch Ale,Beverages,14,10,Du monde entier,Nantes,France,18/3/2016
10890,Jack's New England Clam Chowder,Seafood,"9,65",14,Du monde entier,Nantes,France,18/3/2016
10891,Nord-Ost Matjeshering,Seafood,"25,89",15,Lehmanns Marktstand,Frankfurt a.M. ,Germany,19/3/2016
10892,Raclette Courdavault,Dairy Products,55,40,Maison Dewey,Bruxelles,Belgium,19/3/2016
10893,Guaraná Fantástica,Beverages,"4,5",10,Königlich Essen,Brandenburg,Germany,20/3/2016
10893,Thüringer Rostbratwurst,Meat/Poultry,"123,79",24,Königlich Essen,Brandenburg,Germany,20/3/2016
10893,Nord-Ost Matjeshering,Seafood,"25,89",35,Königlich Essen,Brandenburg,Germany,20/3/2016
10893,Inlagd Sill,Seafood,19,20,Königlich Essen,Brandenburg,Germany,20/3/2016
10893,Northwoods Cranberry Sauce,Condiments,40,30,Königlich Essen,Brandenburg,Germany,20/3/2016
10894,Gudbrandsdalsost,Dairy Products,36,50,Save-a-lot Markets,Boise,USA,20/3/2016
10894,Rhönbräu Klosterbier,Beverages,"7,75",120,Save-a-lot Markets,Boise,USA,20/3/2016
10894,Konbu,Seafood,6,28,Save-a-lot Markets,Boise,USA,20/3/2016
10895,Chartreuse verte,Beverages,18,45,Ernst Handel,Graz,Austria,20/3/2016
10895,Boston Crab Meat,Seafood,"18,4",91,Ernst Handel,Graz,Austria,20/3/2016
10895,Camembert Pierrot,Dairy Products,34,100,Ernst Handel,Graz,Austria,20/3/2016
10895,Guaraná Fantástica,Beverages,"4,5",110,Ernst Handel,Graz,Austria,20/3/2016
10896,Røgede sild,Seafood,"9,5",15,Maison Dewey,Bruxelles,Belgium,21/3/2016
10896,Gnocchi di nonna Alice,Grains/Cereals,38,16,Maison Dewey,Bruxelles,Belgium,21/3/2016
10897,Nord-Ost Matjeshering,Seafood,"25,89",36,Hungry Owl All-Night Grocers,Cork,Ireland,21/3/2016
10897,Thüringer Rostbratwurst,Meat/Poultry,"123,79",80,Hungry Owl All-Night Grocers,Cork,Ireland,21/3/2016
10898,Konbu,Seafood,6,5,Océano Atlántico Ltda.,Buenos Aires,Argentina,22/3/2016
10899,Chartreuse verte,Beverages,18,8,LILA-Supermercado,Barquisimeto,Venezuela,22/3/2016
10900,Outback Lager,Beverages,15,3,Wellington Importadora,Resende,Brazil,22/3/2016
10901,Jack's New England Clam Chowder,Seafood,"9,65",30,HILARIÓN-Abastos,San Cristóbal,Venezuela,25/3/2016
10901,Fløtemysost,Dairy Products,"21,5",30,HILARIÓN-Abastos,San Cristóbal,Venezuela,25/3/2016
10902,Pâté chinois,Meat/Poultry,24,30,Folk och fä HB,Bräcke,Sweden,25/3/2016
10902,Tarte au sucre,Confections,"49,3",6,Folk och fä HB,Bräcke,Sweden,25/3/2016
10903,Louisiana Fiery Hot Pepper Sauce,Condiments,"21,05",21,Hanari Carnes,Rio de Janeiro,Brazil,26/3/2016
10903,Scottish Longbreads,Confections,"12,5",20,Hanari Carnes,Rio de Janeiro,Brazil,26/3/2016
10903,Konbu,Seafood,6,40,Hanari Carnes,Rio de Janeiro,Brazil,26/3/2016
10904,Tarte au sucre,Confections,"49,3",35,White Clover Markets,Seattle,USA,26/3/2016
10904,Escargots de Bourgogne,Seafood,"13,25",15,White Clover Markets,Seattle,USA,26/3/2016
10905,Chai,Beverages,18,20,Wellington Importadora,Resende,Brazil,26/3/2016
10906,Sirop d'érable,Condiments,"28,5",15,Wolski  Zajazd,Warszawa,Poland,27/3/2016
10907,Rhönbräu Klosterbier,Beverages,"7,75",14,Spécialités du monde,Paris,France,27/3/2016
10908,Filo Mix,Grains/Cereals,7,14,Reggiani Caseifici,Reggio Emilia,Italy,28/3/2016
10908,Uncle Bob's Organic Dried Pears,Produce,30,20,Reggiani Caseifici,Reggio Emilia,Italy,28/3/2016
10909,Jack's New England Clam Chowder,Seafood,"9,65",5,Santé Gourmet,Stavern,Norway,28/3/2016
10909,Pavlova,Confections,"17,45",15,Santé Gourmet,Stavern,Norway,28/3/2016
10909,Uncle Bob's Organic Dried Pears,Produce,30,12,Santé Gourmet,Stavern,Norway,28/3/2016
10910,Teatime Chocolate Biscuits,Confections,"9,2",12,Wilman Kala,Helsinki,Finland,28/3/2016
10910,Maxilaku,Confections,20,10,Wilman Kala,Helsinki,Finland,28/3/2016
10910,Sirop d'érable,Condiments,"28,5",5,Wilman Kala,Helsinki,Finland,28/3/2016
10911,Laughing Lumberjack Lager,Beverages,14,15,Godos Cocina Típica,Sevilla,Spain,28/3/2016
10911,Chai,Beverages,18,10,Godos Cocina Típica,Sevilla,Spain,28/3/2016
10911,Alice Mutton,Meat/Poultry,39,12,Godos Cocina Típica,Sevilla,Spain,28/3/2016
10912,Queso Cabrales,Dairy Products,21,40,Hungry Owl All-Night Grocers,Cork,Ireland,28/3/2016
10912,Thüringer Rostbratwurst,Meat/Poultry,"123,79",60,Hungry Owl All-Night Grocers,Cork,Ireland,28/3/2016
10913,Chef Anton's Cajun Seasoning,Condiments,22,30,Queen Cozinha,São Paulo,Brazil,28/3/2016
10913,Geitost,Dairy Products,"2,5",40,Queen Cozinha,São Paulo,Brazil,28/3/2016
10913,Escargots de Bourgogne,Seafood,"13,25",15,Queen Cozinha,São Paulo,Brazil,28/3/2016
10914,Fløtemysost,Dairy Products,"21,5",25,Queen Cozinha,São Paulo,Brazil,29/3/2016
10915,Geitost,Dairy Products,"2,5",30,Tortuga Restaurante,México D.F.,Mexico,29/3/2016
10915,Tourtière,Meat/Poultry,"7,45",10,Tortuga Restaurante,México D.F.,Mexico,29/3/2016
10915,Alice Mutton,Meat/Poultry,39,10,Tortuga Restaurante,México D.F.,Mexico,29/3/2016
10916,Mascarpone Fabioli,Dairy Products,32,6,Rancho grande,Buenos Aires,Argentina,29/3/2016
10916,Ravioli Angelo,Grains/Cereals,"19,5",20,Rancho grande,Buenos Aires,Argentina,29/3/2016
10916,Pavlova,Confections,"17,45",6,Rancho grande,Buenos Aires,Argentina,29/3/2016
10917,Nord-Ost Matjeshering,Seafood,"25,89",1,Romero y tomillo,Madrid,Spain,1/4/2016
10917,Camembert Pierrot,Dairy Products,34,10,Romero y tomillo,Madrid,Spain,1/4/2016
10918,Camembert Pierrot,Dairy Products,34,25,Bottom-Dollar Markets,Tsawassen,Canada,1/4/2016
10918,Chai,Beverages,18,60,Bottom-Dollar Markets,Tsawassen,Canada,1/4/2016
10919,Boston Crab Meat,Seafood,"18,4",20,LINO-Delicateses,I. de Margarita,Venezuela,1/4/2016
10919,Pavlova,Confections,"17,45",24,LINO-Delicateses,I. de Margarita,Venezuela,1/4/2016
10919,NuNuCa Nuß-Nougat-Creme,Confections,14,24,LINO-Delicateses,I. de Margarita,Venezuela,1/4/2016
10920,Valkoinen suklaa,Confections,"16,25",24,Around the Horn,Colchester,UK,2/4/2016
10921,Steeleye Stout,Beverages,18,10,Vaffeljernet,Århus,Denmark,2/4/2016
10921,Vegie-spread,Condiments,"43,9",40,Vaffeljernet,Århus,Denmark,2/4/2016
10922,Guaraná Fantástica,Beverages,"4,5",35,Hanari Carnes,Rio de Janeiro,Brazil,2/4/2016
10922,Alice Mutton,Meat/Poultry,39,15,Hanari Carnes,Rio de Janeiro,Brazil,2/4/2016
10923,Laughing Lumberjack Lager,Beverages,14,24,La maison d'Asie,Toulouse,France,2/4/2016
10923,Singaporean Hokkien Fried Mee,Grains/Cereals,14,10,La maison d'Asie,Toulouse,France,2/4/2016
10923,Ipoh Coffee,Beverages,46,10,La maison d'Asie,Toulouse,France,2/4/2016
10924,Ikura,Seafood,31,20,Berglunds snabbköp,Luleå,Sweden,3/4/2016
10924,Rössle Sauerkraut,Produce,"45,6",30,Berglunds snabbköp,Luleå,Sweden,3/4/2016
10924,Rhönbräu Klosterbier,Beverages,"7,75",6,Berglunds snabbköp,Luleå,Sweden,3/4/2016
10925,Inlagd Sill,Seafood,19,25,Hanari Carnes,Rio de Janeiro,Brazil,3/4/2016
10925,Filo Mix,Grains/Cereals,7,12,Hanari Carnes,Rio de Janeiro,Brazil,3/4/2016
10926,Queso Cabrales,Dairy Products,21,2,Ana Trujillo Emparedados y helados,México D.F.,Mexico,3/4/2016
10926,Mozzarella di Giovanni,Dairy Products,"34,8",10,Ana Trujillo Emparedados y helados,México D.F.,Mexico,3/4/2016
10926,Konbu,Seafood,6,10,Ana Trujillo Emparedados y helados,México D.F.,Mexico,3/4/2016
10926,Teatime Chocolate Biscuits,Confections,"9,2",7,Ana Trujillo Emparedados y helados,México D.F.,Mexico,3/4/2016
10927,Sir Rodney's Marmalade,Confections,81,5,La corne d'abondance,Versailles,France,4/4/2016
10927,Filo Mix,Grains/Cereals,7,5,La corne d'abondance,Versailles,France,4/4/2016
10927,Lakkalikööri,Beverages,18,20,La corne d'abondance,Versailles,France,4/4/2016
10928,Zaanse koeken,Confections,"9,5",5,Galería del gastrónomo,Barcelona,Spain,4/4/2016
10928,Lakkalikööri,Beverages,18,5,Galería del gastrónomo,Barcelona,Spain,4/4/2016
10929,Sir Rodney's Scones,Confections,10,60,Frankenversand,München,Germany,4/4/2016
10929,Rhönbräu Klosterbier,Beverages,"7,75",49,Frankenversand,München,Germany,4/4/2016
10929,Original Frankfurter grüne Soße,Condiments,13,15,Frankenversand,München,Germany,4/4/2016
10930,Sir Rodney's Scones,Confections,10,36,Suprêmes délices,Charleroi,Belgium,5/4/2016
10930,Schoggi Schokolade,Confections,"43,9",25,Suprêmes délices,Charleroi,Belgium,5/4/2016
10930,Pâté chinois,Meat/Poultry,24,25,Suprêmes délices,Charleroi,Belgium,5/4/2016
10930,Escargots de Bourgogne,Seafood,"13,25",30,Suprêmes délices,Charleroi,Belgium,5/4/2016
10931,Ravioli Angelo,Grains/Cereals,"19,5",30,Richter Supermarkt,Genève,Switzerland,5/4/2016
10931,Konbu,Seafood,6,42,Richter Supermarkt,Genève,Switzerland,5/4/2016
10932,Rhönbräu Klosterbier,Beverages,"7,75",20,Bon app',Marseille,France,5/4/2016
10932,Mozzarella di Giovanni,Dairy Products,"34,8",16,Bon app',Marseille,France,5/4/2016
10932,Pavlova,Confections,"17,45",30,Bon app',Marseille,France,5/4/2016
10932,Tarte au sucre,Confections,"49,3",14,Bon app',Marseille,France,5/4/2016
10933,Perth Pasties,Meat/Poultry,"32,8",2,Island Trading,Cowes,UK,5/4/2016
10933,Sirop d'érable,Condiments,"28,5",30,Island Trading,Cowes,UK,5/4/2016
10934,Grandma's Boysenberry Spread,Condiments,25,20,Lehmanns Marktstand,Frankfurt a.M. ,Germany,8/4/2016
10935,Tunnbröd,Grains/Cereals,9,8,Wellington Importadora,Resende,Brazil,8/4/2016
10935,Carnarvon Tigers,Seafood,"62,5",4,Wellington Importadora,Resende,Brazil,8/4/2016
10935,Chai,Beverages,18,21,Wellington Importadora,Resende,Brazil,8/4/2016
10936,Inlagd Sill,Seafood,19,30,Great Lakes Food Market,Eugene,USA,8/4/2016
10937,Rössle Sauerkraut,Produce,"45,6",8,Cactus Comidas para llevar,Buenos Aires,Argentina,9/4/2016
10937,Sasquatch Ale,Beverages,14,20,Cactus Comidas para llevar,Buenos Aires,Argentina,9/4/2016
10938,Konbu,Seafood,6,20,QUICK-Stop,Cunewalde,Germany,9/4/2016
10938,Ipoh Coffee,Beverages,46,24,QUICK-Stop,Cunewalde,Germany,9/4/2016
10938,Camembert Pierrot,Dairy Products,34,49,QUICK-Stop,Cunewalde,Germany,9/4/2016
10938,Fløtemysost,Dairy Products,"21,5",35,QUICK-Stop,Cunewalde,Germany,9/4/2016
10939,Chang,Beverages,19,10,Magazzini Alimentari Riuniti,Bergamo,Italy,9/4/2016
10939,Laughing Lumberjack Lager,Beverages,14,40,Magazzini Alimentari Riuniti,Bergamo,Italy,9/4/2016
10940,Konbu,Seafood,6,20,Bon app',Marseille,France,10/4/2016
10940,Uncle Bob's Organic Dried Pears,Produce,30,8,Bon app',Marseille,France,10/4/2016
10941,Gorgonzola Telino,Dairy Products,"12,5",44,Save-a-lot Markets,Boise,USA,10/4/2016
10941,Tarte au sucre,Confections,"49,3",30,Save-a-lot Markets,Boise,USA,10/4/2016
10941,Scottish Longbreads,Confections,"12,5",80,Save-a-lot Markets,Boise,USA,10/4/2016
10941,Mozzarella di Giovanni,Dairy Products,"34,8",50,Save-a-lot Markets,Boise,USA,10/4/2016
10942,Maxilaku,Confections,20,28,Reggiani Caseifici,Reggio Emilia,Italy,10/4/2016
10943,Spegesild,Seafood,12,15,B's Beverages,London,UK,10/4/2016
10943,Gustaf's Knäckebröd,Grains/Cereals,21,21,B's Beverages,London,UK,10/4/2016
10943,Konbu,Seafood,6,15,B's Beverages,London,UK,10/4/2016
10944,Queso Cabrales,Dairy Products,21,5,Bottom-Dollar Markets,Tsawassen,Canada,11/4/2016
10944,Gula Malacca,Condiments,"19,45",18,Bottom-Dollar Markets,Tsawassen,Canada,11/4/2016
10944,Gnocchi di nonna Alice,Grains/Cereals,38,18,Bottom-Dollar Markets,Tsawassen,Canada,11/4/2016
10945,Konbu,Seafood,6,20,Morgenstern Gesundkost,Leipzig,Germany,11/4/2016
10945,Gorgonzola Telino,Dairy Products,"12,5",10,Morgenstern Gesundkost,Leipzig,Germany,11/4/2016
10946,Ikura,Seafood,31,25,Vaffeljernet,Århus,Denmark,11/4/2016
10946,Guaraná Fantástica,Beverages,"4,5",25,Vaffeljernet,Århus,Denmark,11/4/2016
10946,Original Frankfurter grüne Soße,Condiments,13,40,Vaffeljernet,Århus,Denmark,11/4/2016
10947,Raclette Courdavault,Dairy Products,55,4,B's Beverages,London,UK,12/4/2016
10948,Pâté chinois,Meat/Poultry,24,4,Godos Cocina Típica,Sevilla,Spain,12/4/2016
10948,Valkoinen suklaa,Confections,"16,25",9,Godos Cocina Típica,Sevilla,Spain,12/4/2016
10948,Manjimup Dried Apples,Produce,53,40,Godos Cocina Típica,Sevilla,Spain,12/4/2016
10949,Tarte au sucre,Confections,"49,3",60,Bottom-Dollar Markets,Tsawassen,Canada,12/4/2016
10949,Alice Mutton,Meat/Poultry,39,6,Bottom-Dollar Markets,Tsawassen,Canada,12/4/2016
10949,Ikura,Seafood,31,30,Bottom-Dollar Markets,Tsawassen,Canada,12/4/2016
10949,Grandma's Boysenberry Spread,Condiments,25,12,Bottom-Dollar Markets,Tsawassen,Canada,12/4/2016
10950,Chef Anton's Cajun Seasoning,Condiments,22,5,Magazzini Alimentari Riuniti,Bergamo,Italy,15/4/2016
10951,Geitost,Dairy Products,"2,5",15,Richter Supermarkt,Genève,Switzerland,15/4/2016
10951,Jack's New England Clam Chowder,Seafood,"9,65",6,Richter Supermarkt,Genève,Switzerland,15/4/2016
10951,Rhönbräu Klosterbier,Beverages,"7,75",50,Richter Supermarkt,Genève,Switzerland,15/4/2016
10952,Rössle Sauerkraut,Produce,"45,6",2,Alfreds Futterkiste,Berlin,Germany,15/4/2016
10952,Grandma's Boysenberry Spread,Condiments,25,16,Alfreds Futterkiste,Berlin,Germany,15/4/2016
10953,Sir Rodney's Marmalade,Confections,81,50,Around the Horn,Colchester,UK,15/4/2016
10953,Gorgonzola Telino,Dairy Products,"12,5",50,Around the Horn,Colchester,UK,15/4/2016
10954,Pavlova,Confections,"17,45",28,LINO-Delicateses,I. de Margarita,Venezuela,16/4/2016
10954,Gorgonzola Telino,Dairy Products,"12,5",25,LINO-Delicateses,I. de Margarita,Venezuela,16/4/2016
10954,Røgede sild,Seafood,"9,5",30,LINO-Delicateses,I. de Margarita,Venezuela,16/4/2016
10954,Camembert Pierrot,Dairy Products,34,24,LINO-Delicateses,I. de Margarita,Venezuela,16/4/2016
10955,Rhönbräu Klosterbier,Beverages,"7,75",12,Folk och fä HB,Bräcke,Sweden,16/4/2016
10956,Manjimup Dried Apples,Produce,53,8,Blauer See Delikatessen,Mannheim,Germany,16/4/2016
10956,Sir Rodney's Scones,Confections,10,12,Blauer See Delikatessen,Mannheim,Germany,16/4/2016
10956,Zaanse koeken,Confections,"9,5",14,Blauer See Delikatessen,Mannheim,Germany,16/4/2016
10957,Nord-Ost Matjeshering,Seafood,"25,89",30,HILARIÓN-Abastos,San Cristóbal,Venezuela,17/4/2016
10957,Steeleye Stout,Beverages,18,40,HILARIÓN-Abastos,San Cristóbal,Venezuela,17/4/2016
10957,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",8,HILARIÓN-Abastos,San Cristóbal,Venezuela,17/4/2016
10958,Chef Anton's Gumbo Mix,Condiments,"21,35",20,Océano Atlántico Ltda.,Buenos Aires,Argentina,17/4/2016
10958,Uncle Bob's Organic Dried Pears,Produce,30,6,Océano Atlántico Ltda.,Buenos Aires,Argentina,17/4/2016
10958,Mozzarella di Giovanni,Dairy Products,"34,8",5,Océano Atlántico Ltda.,Buenos Aires,Argentina,17/4/2016
10959,Rhönbräu Klosterbier,Beverages,"7,75",20,Gourmet Lanchonetes,Campinas,Brazil,17/4/2016
10960,Guaraná Fantástica,Beverages,"4,5",10,HILARIÓN-Abastos,San Cristóbal,Venezuela,18/4/2016
10960,Jack's New England Clam Chowder,Seafood,"9,65",24,HILARIÓN-Abastos,San Cristóbal,Venezuela,18/4/2016
10961,Filo Mix,Grains/Cereals,7,6,Queen Cozinha,São Paulo,Brazil,18/4/2016
10961,Lakkalikööri,Beverages,18,60,Queen Cozinha,São Paulo,Brazil,18/4/2016
10962,Perth Pasties,Meat/Poultry,"32,8",20,QUICK-Stop,Cunewalde,Germany,18/4/2016
10962,Gudbrandsdalsost,Dairy Products,36,9,QUICK-Stop,Cunewalde,Germany,18/4/2016
10962,Uncle Bob's Organic Dried Pears,Produce,30,45,QUICK-Stop,Cunewalde,Germany,18/4/2016
10962,Lakkalikööri,Beverages,18,44,QUICK-Stop,Cunewalde,Germany,18/4/2016
10962,Konbu,Seafood,6,77,QUICK-Stop,Cunewalde,Germany,18/4/2016
10963,Camembert Pierrot,Dairy Products,34,2,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,18/4/2016
10964,Carnarvon Tigers,Seafood,"62,5",6,Spécialités du monde,Paris,France,19/4/2016
10964,Côte de Blaye,Beverages,"263,5",5,Spécialités du monde,Paris,France,19/4/2016
10964,Gudbrandsdalsost,Dairy Products,36,10,Spécialités du monde,Paris,France,19/4/2016
10965,Manjimup Dried Apples,Produce,53,16,Old World Delicatessen,Anchorage,USA,19/4/2016
10966,Tarte au sucre,Confections,"49,3",12,Chop-suey Chinese,Bern,Switzerland,19/4/2016
10966,Gravad lax,Seafood,26,8,Chop-suey Chinese,Bern,Switzerland,19/4/2016
10966,Gnocchi di nonna Alice,Grains/Cereals,38,12,Chop-suey Chinese,Bern,Switzerland,19/4/2016
10967,Teatime Chocolate Biscuits,Confections,"9,2",12,Toms Spezialitäten,Münster,Germany,22/4/2016
10967,Maxilaku,Confections,20,40,Toms Spezialitäten,Münster,Germany,22/4/2016
10968,Queso Manchego La Pastora,Dairy Products,38,30,Ernst Handel,Graz,Austria,22/4/2016
10968,Guaraná Fantástica,Beverages,"4,5",30,Ernst Handel,Graz,Austria,22/4/2016
10968,Wimmers gute Semmelknödel,Grains/Cereals,"33,25",4,Ernst Handel,Graz,Austria,22/4/2016
10969,Spegesild,Seafood,12,9,Comércio Mineiro,São Paulo,Brazil,22/4/2016
10970,Filo Mix,Grains/Cereals,7,40,Bólido Comidas preparadas,Madrid,Spain,23/4/2016
10971,Thüringer Rostbratwurst,Meat/Poultry,"123,79",14,France restauration,Nantes,France,23/4/2016
10972,Alice Mutton,Meat/Poultry,39,6,La corne d'abondance,Versailles,France,23/4/2016
10972,Geitost,Dairy Products,"2,5",7,La corne d'abondance,Versailles,France,23/4/2016
10973,Gumbär Gummibärchen,Confections,"31,23",5,La corne d'abondance,Versailles,France,23/4/2016
10973,Jack's New England Clam Chowder,Seafood,"9,65",6,La corne d'abondance,Versailles,France,23/4/2016
10973,Rhönbräu Klosterbier,Beverages,"7,75",10,La corne d'abondance,Versailles,France,23/4/2016
10974,Vegie-spread,Condiments,"43,9",10,Split Rail Beer & Ale,Lander,USA,24/4/2016
10975,Northwoods Cranberry Sauce,Condiments,40,16,Bottom-Dollar Markets,Tsawassen,Canada,24/4/2016
10975,Rhönbräu Klosterbier,Beverages,"7,75",10,Bottom-Dollar Markets,Tsawassen,Canada,24/4/2016
10976,Rössle Sauerkraut,Produce,"45,6",20,HILARIÓN-Abastos,San Cristóbal,Venezuela,24/4/2016
10977,Chartreuse verte,Beverages,18,30,Folk och fä HB,Bräcke,Sweden,25/4/2016
10977,Zaanse koeken,Confections,"9,5",30,Folk och fä HB,Bräcke,Sweden,25/4/2016
10977,Manjimup Dried Apples,Produce,53,10,Folk och fä HB,Bräcke,Sweden,25/4/2016
10977,Vegie-spread,Condiments,"43,9",20,Folk och fä HB,Bräcke,Sweden,25/4/2016
10978,Boston Crab Meat,Seafood,"18,4",10,Maison Dewey,Bruxelles,Belgium,25/4/2016
10978,Gula Malacca,Condiments,"19,45",6,Maison Dewey,Bruxelles,Belgium,25/4/2016
10978,Northwoods Cranberry Sauce,Condiments,40,20,Maison Dewey,Bruxelles,Belgium,25/4/2016
10978,Sir Rodney's Scones,Confections,10,40,Maison Dewey,Bruxelles,Belgium,25/4/2016
10979,Uncle Bob's Organic Dried Pears,Produce,30,18,Ernst Handel,Graz,Austria,25/4/2016
10979,Queso Manchego La Pastora,Dairy Products,38,20,Ernst Handel,Graz,Austria,25/4/2016
10979,Guaraná Fantástica,Beverages,"4,5",80,Ernst Handel,Graz,Austria,25/4/2016
10979,Schoggi Schokolade,Confections,"43,9",30,Ernst Handel,Graz,Austria,25/4/2016
10979,Gorgonzola Telino,Dairy Products,"12,5",24,Ernst Handel,Graz,Austria,25/4/2016
10979,Vegie-spread,Condiments,"43,9",35,Ernst Handel,Graz,Austria,25/4/2016
